2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|DTAC Center สาขาบิ๊กซี บางพลี|2.00|6719.63|0.00|6503.04|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|DTAC Center สาขาบิ๊กซีรัตนาธิเบศร์|2.00|6654.21|0.00|6503.04|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|DTAC Center สาขาบิ๊กซีราชดำริห์|1.00|3327.10|0.00|3251.52|dtac Center|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) เทสโก้โลตัส กระทุ่มแบน|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) เทสโก้โลตัส กุฉินารายณ์|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) เทสโก้โลตัส นครศรีธรรมราช|3.00|2214.96|8997.18|9754.56|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) เทสโก้โลตัส บางกะปิ|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) เทสโก้โลตัส พิษณุโลก|1.00|738.32|2999.06|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) เทสโก้โลตัส สิงห์บุรี|1.00|934.58|2802.80|3251.52|Service Hall|HUAWEI
2020-01-21 00:00:00|HWH00Y6SBK0|Huawei Y6S Starry Black (HW-Y6S(BK))|device|dtn|dtac center(COCO) โรบินสัน โอเชี่ยน|2.00|1476.64|5998.12|6503.04|Service Hall|HUAWEI
